Series Name,Series Name,Country Name,Country Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Afghanistan,AFG,1,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Luxembourg,LUX,1,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Madagascar,MDG,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Malawi,MWI,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Malaysia,MYS,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Maldives,MDV,0,0,0,0,0,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Mali,MLI,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Malta,MLT,1,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Marshall Islands,MHL,0,0,0,0,0,0,0,0,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Mauritania,MRT,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Mauritius,MUS,1,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Mexico,MEX,0,0,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,"Micronesia, Fed. Sts.",FSM,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Moldova,MDA,1,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Monaco,MCO,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Mongolia,MNG,1,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Montenegro,MNE,1,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Morocco,MAR,1,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Mozambique,MOZ,0,0,0,0,0,0,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Myanmar,MMR,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Namibia,NAM,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Nauru,NRU,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Nepal,NPL,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Netherlands,NLD,1,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,New Zealand,NZL,1,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Nicaragua,NIC,0,0,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Niger,NER,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Nigeria,NGA,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,North Macedonia,MKD,1,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Norway,NOR,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Oman,OMN,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Pakistan,PAK,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Palau,PLW,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Panama,PAN,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Papua New Guinea,PNG,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Paraguay,PRY,1,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Peru,PER,1,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Philippines,PHL,1,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Poland,POL,1,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Portugal,PRT,1,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Puerto Rico,PRI,1,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Qatar,QAT,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Romania,ROU,1,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Russian Federation,RUS,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Rwanda,RWA,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Samoa,WSM,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,San Marino,SMR,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Sao Tome and Principe,STP,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Saudi Arabia,SAU,0,0,0,0,0,0,0,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Senegal,SEN,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Serbia,SRB,1,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Seychelles,SYC,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Sierra Leone,SLE,0,0,0,0,0,0,0,0,0,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Singapore,SGP,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Slovak Republic,SVK,1,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Slovenia,SVN,1,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Solomon Islands,SLB,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Somalia,SOM,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,South Africa,ZAF,1,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,South Sudan,SSD,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Spain,ESP,1,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,St. Kitts and Nevis,KNA,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,St. Lucia,LCA,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,St. Vincent and the Grenadines,VCT,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Sudan,SDN,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Suriname,SUR,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Sweden,SWE,0,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Switzerland,CHE,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Syrian Arab Republic,SYR,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tajikistan,TJK,1,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tanzania,TZA,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Thailand,THA,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Timor-Leste,TLS,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Togo,TGO,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tonga,TON,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Trinidad and Tobago,TTO,1,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tunisia,TUN,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Turkey,TUR,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Uganda,UGA,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Ukraine,UKR,0,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,United Arab Emirates,ARE,0,0,0,0,0,0,0,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,United Kingdom,GBR,1,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,United States,USA,1,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Uruguay,URY,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Uzbekistan,UZB,0,0,0,0,0,0,0,0,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Vanuatu,VUT,1,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,"Venezuela, RB",VEN,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Vietnam,VNM,1,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,West Bank and Gaza,PSE,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,"Yemen, Rep.",YEM,0,0,0,0,0,0,0,0,0,0
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Zambia,ZMB,0,0,0,0,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Zimbabwe,ZWE,1,1,1,1,1,1,1,1,1,1
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Africa Eastern and Southern,AFE,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Africa Western and Central,AFW,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Arab World,ARB,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Early-demographic dividend,EAR,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,East Asia & Pacific (IDA & IBRD),TEA,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Euro area,EMU,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Europe & Central Asia (IDA & IBRD),TEC,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,European Union,EUU,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,High income,HIC,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,IDA only,IDX,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,IDA total,IDA,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Latin America & Caribbean (IDA & IBRD),TLA,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Low income,LIC,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Middle East & North Africa (IDA & IBRD),TMN,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Middle income,MIC,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,North America,NAC,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,OECD members,OED,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Other small states,OSS,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Post-demographic dividend,PST,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Small states,SST,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,South Asia,SAS,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Sub-Saharan Africa (IDA & IBRD),TSS,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..
A woman can sign a contract in the same way as a man (1=yes; 0=no),SG.CNT.SIGN.EQ,World,WLD,..,..,..,..,..,..,..,..,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 15-59 (% of population ages 15-59)",SH.DTH.COMM.1559.ZS,Afghanistan,AFG,..,..,..,24.28000186,..,..,..,22.97850776,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 15-59 (% of population ages 15-59)",SH.DTH.COMM.1559.ZS,Albania,ALB,..,..,..,2.35751938,..,..,..,2.801479285,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 15-59 (% of population ages 15-59)",SH.DTH.COMM.1559.ZS,Algeria,DZA,..,..,..,10.338283,..,..,..,9.1607822,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 15-59 (% of population ages 15-59)",SH.DTH.COMM.1559.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 15-59 (% of population ages 15-59)",SH.DTH.COMM.1559.ZS,Andorra,AND,..,..,..,..,..,..,..,..,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 15-59 (% of population ages 15-59)",SH.DTH.COMM.1559.ZS,Angola,AGO,..,..,..,50.37817966,..,..,..,51.42693496,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 15-59 (% of population ages 15-59)",SH.DTH.COMM.1559.ZS,Antigua and Barbuda,ATG,..,..,..,10.98480796,..,..,..,10.41461105,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 15-59 (% of population ages 15-59)",SH.DTH.COMM.1559.ZS,Argentina,ARG,..,..,..,11.07207272,..,..,..,11.79772232,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 15-59 (% of population ages 15-59)",SH.DTH.COMM.1559.ZS,Armenia,ARM,..,..,..,5.431495647,..,..,..,5.960956076,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 15-59 (% of population ages 15-59)",SH.DTH.COMM.1559.ZS,Aruba,ABW,..,..,..,..,..,..,..,..,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 15-59 (% of population ages 15-59)",SH.DTH.COMM.1559.ZS,Australia,AUS,..,..,..,3.168395123,..,..,..,2.793397962,..,..
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 15-59 (% of population ages 15-59)",SH.DTH.COMM.1559.ZS,Austria,AUT,..,..,..,2.176350635,..,..,..,2.24324735,..,..
